index,name,num_incoming,num_outgoing,sum_incoming,sum_outgoing,balance,mean_donation,mean_spend,num_unique_donors,mean_donation_per_unique_donor,label,timestamp,url,typ_volieb,samosprava,stranicky_ucet,strana,label_right,vysledok
189,Eva Pilátová,26.0,78.0,22989.6,-22900.57,89.02999999999884,884.2153846153846,-293.59705128205127,20.0,1149.48,BA,1669068707.722511,https://ib.vub.sk/pch/transparentne-ucty?iban=SK6902000000004609518051,miestne,Pezinok,,nezávislý kandidát,BA,nezvolený
190,Vladimír Píš,29.0,41.0,6329.900000000001,-6321.59,8.3100000000004,218.27241379310345,-154.18512195121951,11.0,575.4454545454546,BA,1669068707.7518349,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4802000000004603477754,miestne,Dunajská Lužná,,nezávislý kandidát,BA,nezvolený
191,Iva Pipíšková,13.0,21.0,3210.0,-3003.94,206.05999999999995,246.92307692307693,-143.0447619047619,9.0,356.6666666666667,BA,1669068707.764302,https://www.transparentneucty.sk/#/ucet/SK0609000000005187129797,miestne,Bernolákovo,,"SaS, SPOLU, DS, ŠANCA, ODS - Občianski demokrati Slovenska, KDH",BA,nezvolený
192,Ján Polakovič,24.0,53.0,10905.0,-10719.0,186.0,454.375,-202.24528301886792,15.0,727.0,BA,1669068707.788277,https://www.transparentneucty.sk/#/ucet/SK9809000000005190194311,miestne,Bratislava - Rača,,nezávislý kandidát,BA,nezvolený
193,Slavomír Repka,3.0,10.0,1400.0,-1382.4,17.59999999999991,466.6666666666667,-138.24,1.0,1400.0,BA,1669068707.794361,https://ib.fio.sk/ib/transparent?a=2602237282,miestne,Pezinok,,nezávislý kandidát,BA,nezvolený
194,Michal Svátek,18.0,63.0,26000.0,-25948.51,51.4900000000016,1444.4444444444443,-411.88111111111107,11.0,2363.6363636363635,BA,1669068707.827473,https://www.transparentneucty.sk/#/ucet/SK5109000000005188427235,miestne,Pezinok,,nezávislý kandidát,BA,nezvolený
195,Róbert Šegeda,12.0,39.0,11061.0,-11027.84,33.159999999999854,921.75,-282.76512820512824,1.0,11061.0,BA,1669068707.847866,https://ib.vub.sk/pch/transparentne-ucty?iban=SK6702000000004609111657,miestne,Malacky,,nezávislý kandidát,BA,nezvolený
196,Mária Šimončičová,10.0,14.0,2271.66,-2245.88,25.779999999999745,227.166,-160.42000000000002,2.0,1135.83,BA,1669068707.860992,https://ib.vub.sk/pch/transparentne-ucty?iban=SK0502000000004655314455,miestne,Bratislava - Lamač,,nezávislý kandidát,BA,nezvolený
197,Adam Šipoš,2.0,14.0,2000.0,-1575.79,424.21000000000004,1000.0,-112.55642857142857,1.0,2000.0,BA,1669068707.867993,https://www.transparentneucty.sk/#/ucet/SK5709000000005192983023,miestne,Bernolákovo,,nezávislý kandidát,BA,nezvolený
198,Ivor Švihran,19.0,15.0,519.04,-145.13,373.90999999999997,27.317894736842103,-9.675333333333333,18.0,28.835555555555555,BA,1669068707.874339,https://ib.fio.sk/ib/transparent?a=2001457730,miestne,Bratislava - Ružinov,,nezávislý kandidát,BA,nezvolený
199,Iveta Ugrová,4.0,5.0,124.34,-64.34,60.0,31.085,-12.868,2.0,62.17,BA,1669068707.880716,https://ib.vub.sk/pch/transparentne-ucty?iban=SK2302000000004655740155,miestne,Dunajská Lužná,,nezávislý kandidát,BA,nezvolený
200,Dušan Velič,74.0,124.0,85745.72,-80992.57,4753.149999999994,1158.725945945946,-653.1658870967742,49.0,1749.9126530612245,BA,1669068707.8923578,https://ib.fio.sk/ib/transparent?a=2502238421,župné,Bratislavský samosprávny kraj,,"ZA ĽUDÍ, SME RODINA, KDH, Magyar Fórum - Maďarské fórum",BA,nezvolený
201,Mária Wagingerová,16.0,20.0,3080.0,-2805.4,274.5999999999999,192.5,-140.27,10.0,308.0,BA,1669068707.898797,https://ib.fio.sk/ib/transparent?a=2902283184,miestne,Pezinok,,nezávislý kandidát,BA,nezvolený
202,Ján Žatko,10.0,26.0,4100.0,-3522.4700000000003,577.5299999999997,410.0,-135.47961538461539,9.0,455.55555555555554,BA,1669068707.905371,https://ib.fio.sk/ib/transparent?a=2802241657,miestne,Bratislava - Devínska Nová Ves,,"SME RODINA, KDH, ZA ĽUDÍ, DOBRÁ VOĽBA a Umiernení, SPOLU",BA,nezvolený
203,Vladimír Bakita,4.0,6.0,920.0,-871.96,48.039999999999964,230.0,-145.32666666666668,1.0,920.0,TT,1669068707.911244,https://ib.fio.sk/ib/transparent?a=2602297664,miestne,Piešťany,,nezávislý kandidát,TT,nezvolený
204,Branislav Baroš,23.0,30.0,49850.0,-48726.46,1123.5400000000009,2167.391304347826,-1624.2153333333333,22.0,2265.909090909091,TT,1669068707.9184918,https://ib.fio.sk/ib/transparent?a=2902265664,miestne,Trnava,,nezávislý kandidát,TT,nezvolený
205,József Berényi,6.0,43.0,15398.0,-15285.939999999999,112.06000000000131,2566.3333333333335,-355.486976744186,6.0,2566.3333333333335,TT,1669068707.935094,https://www.transparentneucty.sk/#/ucet/SK7209000000005194659980,župné,Trnavský samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK2109000000005193282528,SZÖVETSÉG - ALIANCIA,TT,nezvolený
206,Zuzana Bošnáková,22.0,55.0,29426.0,-26229.629999999997,3196.3700000000026,1337.5454545454545,-476.9023636363636,17.0,1730.9411764705883,TT,1669068707.9432871,https://ib.fio.sk/ib/transparent?a=2902180273,miestne,Trnava,https://www.transparentneucty.sk/#/ucet/SK0709000000005191733399,"KDH, ZA ĽUDÍ, Kresťanská únia",TT,nezvolený
207,Viliam Brunner,6.0,20.0,4780.0,-4275.02,504.97999999999956,796.6666666666666,-213.75100000000003,6.0,796.6666666666666,TT,1669068707.957008,https://www.transparentneucty.sk/#/ucet/SK3509000000005192823951,miestne,Sládkovičovo,,nezávislý kandidát,TT,nezvolený
208,Edita Červeňová,5.0,9.0,1200.0,-1609.44,-409.44000000000005,240.0,-178.82666666666668,1.0,1200.0,TT,1669068707.9666162,https://www.transparentneucty.sk/#/ucet/SK7509000000005194337498,miestne,Sereď,,Slovenský PATRIOT,TT,nezvolený
209,Marián Galbavý,16.0,47.0,16281.0,-16116.849999999999,164.15000000000146,1017.5625,-342.91170212765957,11.0,1480.090909090909,TT,1669068707.9969122,https://www.transparentneucty.sk/#/ucet/SK8909000000005191642198,miestne,Trnava,,"SaS, SME RODINA, ODS - Občianski demokrati Slovenska, ŠANCA",TT,nezvolený
210,Roland Hakszer,10.0,27.0,5050.0,-4886.700000000001,163.29999999999927,505.0,-180.9888888888889,4.0,1262.5,TT,1669068708.00501,https://www.transparentneucty.sk/#/ucet/SK9409000000005194784423,župné,Trnavský samosprávny kraj,,nezávislý kandidát,TT,nezvolený
211,Roland Hakszer,10.0,27.0,5050.0,-4886.700000000001,163.29999999999927,505.0,-180.9888888888889,4.0,1262.5,TT,1669068708.00501,https://www.transparentneucty.sk/#/ucet/SK9409000000005194784423,miestne,Dunajská Streda,,nezávislý kandidát,TT,nezvolený
212,Roman Chudý,7.0,31.0,7600.0,-7537.820000000001,62.17999999999938,1085.7142857142858,-243.15548387096777,1.0,7600.0,TT,1669068708.0291939,https://www.transparentneucty.sk/#/ucet/SK7809000000005194603127,župné,Trnavský samosprávny kraj,,ŽIVOT,TT,nezvolený
213,Ján Jankulár,18.0,28.0,12680.0,-12691.419999999998,-11.419999999998254,704.4444444444445,-453.26499999999993,14.0,905.7142857142857,TT,1669068708.0502121,https://www.transparentneucty.sk/#/ucet/SK5009000000005191739221,miestne,Sereď,,nezávislý kandidát,TT,nezvolený
214,Matej Lančarič,29.0,46.0,8385.0,-8234.109999999999,150.89000000000124,289.13793103448273,-179.0023913043478,14.0,598.9285714285714,TT,1669068708.058068,https://ib.fio.sk/ib/transparent?a=2302232164,miestne,Trnava,,nezávislý kandidát,TT,nezvolený
215,Stanislav Ralbovský,3.0,6.0,350.0,-234.38,115.62,116.66666666666667,-39.06333333333333,1.0,350.0,TT,1669068708.063908,https://www.transparentneucty.sk/#/ucet/SK0309000000005194605253,miestne,Brodské,,NK/NEKA,TT,nezvolený
216,Roman Sova,23.0,29.0,6825.0,-6478.59,346.40999999999985,296.7391304347826,-223.3996551724138,20.0,341.25,TT,1669068708.0782862,https://www.transparentneucty.sk/#/ucet/SK3909000000005194514589,miestne,Senica,,"SaS, KDH",TT,nezvolený
217,Erika Szelle,7.0,51.0,20500.0,-20407.71,92.29000000000087,2928.5714285714284,-400.1511764705882,5.0,4100.0,TT,1669068708.1000419,https://www.transparentneucty.sk/#/ucet/SK8009000000005192781819,miestne,Dunajská Streda,,nezávislý kandidát,TT,nezvolený
218,František Sztruhár,7.0,13.0,849.0,-826.81,22.190000000000055,121.28571428571429,-63.600769230769224,1.0,849.0,TT,1669068708.110668,https://ib.vub.sk/pch/transparentne-ucty?iban=SK3102000000004616097857,miestne,Šamorín,,"Magyar Fórum - Maďarské fórum, KDH, SaS, OKS",TT,nezvolený
219,Katarína Beranová,2.0,15.0,5700.0,-5537.58,162.42000000000007,2850.0,-369.17199999999997,1.0,5700.0,TN,1669068708.121212,https://transparentneucty.sk/#/ucet/SK7509000000005194779915,miestne,Považská Bystrica,,nezávislý kandidát,TN,nezvolený
220,Pavol Crkoň,3.0,12.0,3300.0,-2887.1299999999997,412.87000000000035,1100.0,-240.59416666666664,1.0,3300.0,TN,1669068708.131989,https://www.transparentneucty.sk/#/ucet/SK6709000000005194409519,miestne,Púchov,,Hlas - sociálna demokracia,TN,nezvolený
221,Branislav Gigac,91.0,50.0,14449.0,-13651.970000000001,797.0299999999988,158.78021978021977,-273.0394,79.0,182.8987341772152,TN,1669068708.163931,https://www.transparentneucty.sk/#/ucet/SK7109000000005192480602,miestne,Prievidza,,nezávislý kandidát,TN,nezvolený
222,Maroš Greschner,10.0,13.0,3239.0,-3238.35,0.650000000000091,323.9,-249.10384615384615,4.0,809.75,TN,1669068708.1743932,https://ib.vub.sk/pch/transparentne-ucty?iban=SK7202000000004620137751,miestne,Bojnice,,nezávislý kandidát,TN,nezvolený
223,Jozef Hatvanyi,10.0,39.0,4854.75,-4765.63,89.11999999999989,485.475,-122.19564102564102,8.0,606.84375,TN,1669068708.189631,https://www.transparentneucty.sk/#/ucet/SK6209000000005193606449,miestne,Bojnice,,nezávislý kandidát,TN,nezvolený
224,Dávid Holý,24.0,23.0,4020.0,-3571.13,448.8699999999999,167.5,-155.26652173913044,17.0,236.47058823529412,TN,1669068708.196144,https://ib.fio.sk/ib/transparent?a=2102272970,miestne,Bánovce nad Bebravou,,nezávislý kandidát,TN,nezvolený
225,Miroslava Hudecová,9.0,35.0,2079.0,-2055.2,23.800000000000182,231.0,-58.71999999999999,1.0,2079.0,TN,1669068708.219892,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4202000000004610892251,miestne,Bánovce nad Bebravou,,nezávislý kandidát,TN,nezvolený
226,Katarína Chlebíková,42.0,115.0,42734.0,-42426.729999999996,307.2700000000041,1017.4761904761905,-368.9280869565217,13.0,3287.230769230769,TN,1669068708.272137,https://www.transparentneucty.sk/#/ucet/SK1809000000005187598091,miestne,Nové Mesto nad Váhom,,"Hlas - sociálna demokracia, SME RODINA",TN,nezvolený
227,Maroš Chudovský,79.0,115.0,26499.33,-26277.74,221.59000000000015,335.43455696202534,-228.50208695652177,69.0,384.04826086956524,TN,1669068708.323029,https://www.transparentneucty.sk/#/ucet/SK2809000000005189396485,miestne,Považská Bystrica,,nezávislý kandidát,TN,nezvolený
228,Juraj Krištofovič,6.0,10.0,1115.0,-1099.9,15.099999999999909,185.83333333333334,-109.99000000000001,2.0,557.5,TN,1669068708.332083,https://www.transparentneucty.sk/#/ucet/SK3309000000005194012722,miestne,Nemšová,,nezávislý kandidát,TN,nezvolený
229,Ján Kšiňan,9.0,25.0,7436.1,-7424.85,11.25,826.2333333333333,-296.994,1.0,7436.1,TN,1669068708.34673,https://ib.vub.sk/pch/transparentne-ucty?iban=SK2002000000004627902858,miestne,Bánovce nad Bebravou,,"OĽANO-NOVA-KÚ-ZMENA ZDOLA, SaS, ZA ĽUDÍ, KDH",TN,nezvolený
230,Peter Kudlík,3.0,5.0,4935.0,-4801.73,133.27000000000044,1645.0,-960.3459999999999,2.0,2467.5,TN,1669068708.3526049,https://ib.fio.sk/ib/transparent?a=2202286245,miestne,Dubnica nad Váhom,,nezávislý kandidát,TN,nezvolený
231,Viliam Makový,4.0,10.0,2325.0,-2248.34,76.65999999999985,581.25,-224.834,4.0,581.25,TN,1669068708.363429,https://www.transparentneucty.sk/#/ucet/SK0909000000005194516293,miestne,Bánovce nad Bebravou,,nezávislý kandidát,TN,nezvolený
232,Peter Máťoš,56.0,86.0,82933.0,-82181.26,751.7400000000052,1480.9464285714287,-955.5960465116278,38.0,2182.4473684210525,TN,1669068708.434068,https://ib.vub.sk/pch/transparentne-ucty?iban=SK7802000000004599983856,župné,Trenčiansky samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK0709000000005191733399,"KDH, SaS, OKS, DOBRÁ VOĽBA a Umiernení, Progresívne Slovensko, SPOLU, ODS - Občianski demokrati Slovenska, ŠANCA",TN,nezvolený
233,Miloš Mičega,51.0,29.0,70766.82,-70154.43,612.390000000014,1387.584705882353,-2419.118275862069,37.0,1912.616756756757,TN,1669068708.461536,https://www.transparentneucty.sk/#/ucet/SK6209000000005192271923,miestne,Trenčín,,nezávislý kandidát,TN,nezvolený
234,Adrián Mikuš,1.0,10.0,6000.0,-5590.55,409.4499999999998,6000.0,-559.0550000000001,1.0,6000.0,TN,1669068708.46993,https://www.transparentneucty.sk/#/ucet/SK7609000000005194181892,župné,Trenčiansky samosprávny kraj,,nezávislý kandidát,TN,nezvolený
235,Tatiana Molnárová,10.0,16.0,1671.0,-1655.8799999999999,15.120000000000118,167.1,-103.49249999999999,2.0,835.5,TN,1669068708.479489,https://www.transparentneucty.sk/#/ucet/SK8509000000005185671726,miestne,Handlová,,nezávislý kandidát,TN,nezvolený
236,Nora Pániková,3.0,10.0,4600.0,-4540.8,59.19999999999982,1533.3333333333333,-454.08000000000004,1.0,4600.0,TN,1669068708.487425,https://www.transparentneucty.sk/#/ucet/SK0909000000005194566442,miestne,Stará Turá,,nezávislý kandidát,TN,nezvolený
237,Peter Podmajerský,8.0,14.0,2023.0,-2017.62,5.380000000000109,252.875,-144.1157142857143,2.0,1011.5,TN,1669068708.4995499,https://ib.vub.sk/pch/transparentne-ucty?iban=SK0802000000004630254257,miestne,Myjava,,"SMER - SD, SNS",TN,nezvolený
238,Mikuláš Prokop,5.0,11.0,2040.0,-1023.06,1016.94,408.0,-93.00545454545454,4.0,510.0,TN,1669068708.507498,https://www.transparentneucty.sk/#/ucet/SK2009000000005194337615,miestne,Považská Bystrica,,nezávislý kandidát,TN,nezvolený
239,Matej Slávik,3.0,25.0,1250.0,-1124.08,125.92000000000007,416.6666666666667,-44.9632,1.0,1250.0,TN,1669068708.516002,https://www.transparentneucty.sk/#/ucet/SK4009000000005192913586,miestne,Beluša,,nezávislý kandidát,TN,nezvolený
240,Jozef Stopka,3.0,16.0,5010.0,-4950.49,59.51000000000022,1670.0,-309.405625,2.0,2505.0,TN,1669068708.528224,https://www.transparentneucty.sk/#/ucet/SK5609000000005193883104,miestne,Handlová,,SMER - SD,TN,nezvolený
241,Milan Špánik,11.0,19.0,4185.0,-4183.349999999999,1.6500000000005457,380.45454545454544,-220.17631578947365,3.0,1395.0,TN,1669068708.547589,https://ib.vub.sk/pch/transparentne-ucty?iban=SK2602000000004646148256,miestne,Nové Mesto nad Váhom,,nezávislý kandidát,TN,nezvolený
242,Milan Belica,12.0,31.0,61805.0,-61707.43,97.56999999999971,5150.416666666667,-1990.562258064516,6.0,10300.833333333334,NR,1669068708.56623,https://www.transparentneucty.sk/#/ucet/SK7509000000005193795171,župné,Nitriansky samosprávny kraj,,nezávislý kandidát,NR,nezvolený
243,Eva Bielik Hajdamárová,5.0,29.0,7505.0,-7481.9800000000005,23.019999999999527,1501.0,-257.9993103448276,2.0,3752.5,NR,1669068708.5969331,https://ib.vub.sk/pch/transparentne-ucty?iban=SK9802000000004647039457,miestne,Levice,,OĽANO-NOVA-KÚ-ZMENA ZDOLA,NR,nezvolený
244,Róbert Dobi,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,NR,1669068708.605612,https://ib.fio.sk/ib/transparent?a=2702272835,miestne,Komárno,,nezávislý kandidát,NR,nezvolený
245,Jozef Dobrotka,9.0,6.0,1072.0,-1059.83,12.170000000000073,119.11111111111111,-176.63833333333332,8.0,134.0,NR,1669068708.613649,https://ib.fio.sk/ib/transparent?a=2402304831,miestne,Topoľčany,,NK/NEKA,NR,nezvolený
246,Tímea Etheykatz,3.0,5.0,560.0,-560.0,0.0,186.66666666666666,-112.0,2.0,280.0,NR,1669068708.621405,https://www.transparentneucty.sk/#/ucet/SK7109000000005194144055,miestne,Komárno,,nezávislý kandidát,NR,nezvolený
247,Eva Fazekašová,11.0,10.0,625.2,-522.5999999999999,102.60000000000014,56.83636363636364,-52.25999999999999,1.0,625.2,NR,1669068708.63218,https://www.transparentneucty.sk/#/ucet/SK0209000000005194527574,miestne,Nové Zámky,,nezávislý kandidát,NR,nezvolený
248,Martina Holečková,74.0,65.0,90318.06999999999,-89290.87,1027.199999999997,1220.5144594594594,-1373.7056923076923,43.0,2100.4202325581396,NR,1669068708.641648,https://ib.fio.sk/ib/transparent?a=2502234914,župné,Nitriansky samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK0709000000005191733399,"KDH, SaS, Tím Kraj Nitra, ŠANCA, SPOLU, ODS - Občianski demokrati Slovenska, DS, OKS, ZA ĽUDÍ",NR,nezvolený
249,Ildikó Kečkéš,4.0,3.0,700.0,-687.0,13.0,175.0,-229.0,4.0,175.0,NR,1669068708.647868,https://ib.fio.sk/ib/transparent?a=2202277381,miestne,Hurbanovo,,nezávislý kandidát,NR,nezvolený
250,Igor Kršiak,61.0,91.0,37355.0,-34506.86,2848.1399999999994,612.3770491803278,-379.19626373626375,47.0,794.7872340425532,NR,1669068708.7055721,https://www.transparentneucty.sk/#/ucet/SK1009000000005189469947,miestne,Nitra,,"Hlas - sociálna demokracia, SME RODINA, DOBRÁ VOĽBA a Umiernení, Demokrati Slovenska",NR,nezvolený
251,Tomáš Mészáros,4.0,13.0,2010.0,-2010.0000000000002,-2.2737367544323206e-13,502.5,-154.61538461538464,3.0,670.0,NR,1669068708.711967,https://ib.fio.sk/ib/transparent?a=2902270180,miestne,Šaľa,,nezávislý kandidát,NR,nezvolený
252,Pavol Obertáš,15.0,21.0,12570.0,-12547.749999999996,22.250000000003638,838.0,-597.5119047619046,8.0,1571.25,NR,1669068708.718554,https://ib.fio.sk/ib/transparent?a=2302078881,miestne,Nitra,,nezávislý kandidát,NR,nezvolený
253,Zoltán Oslanec,11.0,16.0,6900.0,-6174.85,725.1499999999996,627.2727272727273,-385.928125,6.0,1150.0,NR,1669068708.725047,https://ib.fio.sk/ib/transparent?a=2302118601,miestne,Nesvady,,nezávislý kandidát,NR,nezvolený
254,Anita Petkovová,22.0,31.0,9440.0,-9425.76,14.239999999999782,429.09090909090907,-304.0567741935484,17.0,555.2941176470588,NR,1669068708.7319858,https://ib.fio.sk/ib/transparent?a=2302200162,miestne,Šaľa,,nezávislý kandidát,NR,nezvolený
255,Peter Podbehlý,39.0,48.0,8151.24,-7800.18,351.0599999999995,209.00615384615384,-162.50375,17.0,479.48470588235296,NR,1669068708.74,https://ib.fio.sk/ib/transparent?a=2902102427,miestne,Nové Zámky,,nezávislý kandidát,NR,nezvolený
256,Eva Polerecká,15.0,29.0,14100.0,-12969.25,1130.75,940.0,-447.2155172413793,3.0,4700.0,NR,1669068708.746903,https://ib.fio.sk/ib/transparent?a=2902195416,miestne,Nové Zámky,,"Tím Kraj Nitra, Magyar Fórum - Maďarské fórum, OKS",NR,nezvolený
257,Roman Porubský,6.0,20.0,3029.22,-1940.05,1089.1699999999998,504.86999999999995,-97.0025,1.0,3029.22,NR,1669068708.761203,https://ib.vub.sk/pch/transparentne-ucty?iban=SK7002000000004611867955,miestne,Šurany,,Hlas - sociálna demokracia,NR,nezvolený
258,Štefan Pupák,9.0,15.0,1132.0,-1051.86,80.1400000000001,125.77777777777777,-70.124,6.0,188.66666666666666,NR,1669068708.775765,https://www.transparentneucty.sk/#/ucet/SK8709000000005193444785,miestne,Hurbanovo,,nezávislý kandidát,NR,nezvolený
259,Juraj Sitár,2.0,5.0,20.0,-18.55,1.4499999999999993,10.0,-3.71,1.0,20.0,NR,1669068708.7814488,https://ib.vub.sk/pch/transparentne-ucty?iban=SK6002000000004637524053,miestne,Poľný Kesov,,NK/NEKA,NR,nezvolený
260,Dalimír Solčanský,2.0,18.0,3005.0,-1640.32,1364.68,1502.5,-91.12888888888888,1.0,3005.0,NR,1669068708.794229,https://ib.vub.sk/pch/transparentne-ucty?iban=SK2302000000004641717253,miestne,Nitra,https://ib.vub.sk/pch/transparentne-ucty?iban=SK4102000000004570401656,REPUBLIKA,NR,nezvolený
261,Tibor Tóth,6.0,68.0,9700.0,-9589.400000000001,110.59999999999854,1616.6666666666667,-141.02058823529413,2.0,4850.0,NR,1669068708.815448,https://www.transparentneucty.sk/#/ucet/SK4709000000005191407438,miestne,Vráble,,SZÖVETSÉG - ALIANCIA,NR,nezvolený
262,Peter Cibulka,47.0,105.0,38890.0,-38566.01,323.98999999999796,827.4468085106383,-367.29533333333336,30.0,1296.3333333333333,ZA,1669068708.87957,https://www.transparentneucty.sk/#/ucet/SK9309000000005186703080,miestne,Žilina,,nezávislý kandidát,ZA,nezvolený
263,Lucia Cukerová,22.0,18.0,4800.0,-4607.61,192.39000000000033,218.1818181818182,-255.97833333333332,16.0,300.0,ZA,1669068708.8864791,https://ib.fio.sk/ib/transparent?a=2902266835,miestne,Liptovský Mikuláš,,nezávislý kandidát,ZA,nezvolený
264,Mária Červeňová,10.0,32.0,4940.0,-4894.8,45.19999999999982,494.0,-152.9625,2.0,2470.0,ZA,1669068708.902922,https://www.transparentneucty.sk/#/ucet/SK5409000000005191003986,miestne,Námestovo,,nezávislý kandidát,ZA,nezvolený
265,Andrea Ferletjaková,1.0,36.0,1500.0,-3831.13,-2331.13,1500.0,-106.42027777777778,1.0,1500.0,ZA,1669068708.914075,https://www.transparentneucty.sk/#/ucet/SK1609000000005194558944,miestne,Námestovo,,nezávislý kandidát,ZA,nezvolený
266,Milan Ftorek,62.0,59.0,13273.070000000002,-12238.97,1034.1000000000022,214.0817741935484,-207.4401694915254,36.0,368.6963888888889,ZA,1669068708.939015,https://www.transparentneucty.sk/#/ucet/SK7509000000005193588367,miestne,Martin,,nezávislý kandidát,ZA,nezvolený
267,Patrik Habo,27.0,78.0,34950.0,-34857.05,92.94999999999709,1294.4444444444443,-446.88525641025643,18.0,1941.6666666666667,ZA,1669068708.979926,https://www.transparentneucty.sk/#/ucet/SK8309000000005192325768,miestne,Ružomberok,,nezávislý kandidát,ZA,nezvolený
268,Igor Choma,33.0,41.0,124000.0,-127641.62999999999,-3641.62999999999,3757.5757575757575,-3113.2104878048776,22.0,5636.363636363636,ZA,1669068708.9918468,https://www.transparentneucty.sk/#/ucet/SK0209000000005191996359,župné,Žilinský samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK1209000000005191226290,SMER - SD,ZA,nezvolený
269,Igor Janckulík,18.0,81.0,85070.23999999999,-83986.22,1084.0199999999895,4726.124444444444,-1036.866913580247,4.0,21267.559999999998,ZA,1669068709.049927,https://ib.vub.sk/pch/transparentne-ucty?iban=SK9202000000004608142953,župné,Žilinský samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK0709000000005191733399,"KDH, DOBRÁ VOĽBA a Umiernení, SNS",ZA,nezvolený
270,Tomáš Klopta,11.0,81.0,32026.2,-31850.31,175.88999999999942,2911.4727272727273,-393.21370370370374,5.0,6405.24,ZA,1669068709.097801,https://www.transparentneucty.sk/#/ucet/SK7309000000005190521845,miestne,Ružomberok,,nezávislý kandidát,ZA,nezvolený
271,Štefan Kompánek,8.0,4.0,1310.0,-993.24,316.76,163.75,-248.31,7.0,187.14285714285714,ZA,1669068709.103955,https://ib.fio.sk/ib/transparent?a=2901521726,miestne,Turzovka,,ZA ĽUDÍ,ZA,nezvolený
272,Ján Laco,27.0,57.0,40620.0,-39874.7,745.3000000000029,1504.4444444444443,-699.5561403508772,16.0,2538.75,ZA,1669068709.1323168,https://www.transparentneucty.sk/#/ucet/SK2809000000005193965767,miestne,Liptovský Mikuláš,,nezávislý kandidát,ZA,nezvolený
273,Ladislav Marek,1.0,0.0,42.0,0.0,42.0,42.0,-1.0,1.0,42.0,ZA,1669068709.1380951,https://ib.fio.sk/ib/transparent?a=2702326290,miestne,Bytča,,nezávislý kandidát,ZA,nezvolený
274,Tomáš Martaus,23.0,40.0,4736.16,-4847.07,-110.90999999999985,205.92,-121.17675,14.0,338.29714285714283,ZA,1669068709.151764,https://www.transparentneucty.sk/#/ucet/SK6709000000005191666165,miestne,Liptovský Mikuláš,,nezávislý kandidát,ZA,nezvolený
275,Jozef Petráš,2.0,19.0,2100.0,-1772.19,327.80999999999995,1050.0,-93.27315789473684,2.0,1050.0,ZA,1669068709.1609862,https://www.transparentneucty.sk/#/ucet/SK5809000000005191691547,miestne,Martin,,nezávislý kandidát,ZA,nezvolený
276,Ján Rzeszoto,41.0,18.0,2705.0,-2677.2799999999997,27.720000000000255,65.97560975609755,-148.73777777777775,34.0,79.55882352941177,ZA,1669068709.167732,https://ib.fio.sk/ib/transparent?a=2302222206,miestne,Žilina,,nezávislý kandidát,ZA,nezvolený
277,Peter Slyško,26.0,159.0,144350.0,-143769.0,581.0,5551.923076923077,-904.2075471698113,20.0,7217.5,ZA,1669068709.219455,https://www.transparentneucty.sk/#/ucet/SK3009000000005192844314,župné,Žilinský samosprávny kraj,https://www.transparentneucty.sk/#/ucet/SK2309000000005192332474,Hlas - sociálna demokracia,ZA,nezvolený
278,Stanislav Thomka,64.0,152.0,46333.2,-45963.4,369.79999999999563,723.95625,-302.3907894736842,37.0,1252.2486486486487,ZA,1669068709.3184881,https://www.transparentneucty.sk/#/ucet/SK9609000000005189717883,miestne,Martin,,nezávislý kandidát,ZA,nezvolený
279,Peter Zverec,3.0,33.0,4003.0,-3746.01,256.9899999999998,1334.3333333333333,-113.51545454545455,1.0,4003.0,ZA,1669068709.3297138,https://www.transparentneucty.sk/#/ucet/SK3509000000005192986232,miestne,Čadca,,nezávislý kandidát,ZA,nezvolený
280,Jana Ambrošová,3.0,28.0,3200.0,-2896.3199999999997,303.6800000000003,1066.6666666666667,-103.43999999999998,3.0,1066.6666666666667,BB,1669068709.341364,https://www.transparentneucty.sk/#/ucet/SK8009000000005193470713,miestne,Veľký Krtíš,,nezávislý kandidát,BB,nezvolený
281,Dominika Árvaiová,34.0,80.0,44105.0,-44027.25,77.75,1297.2058823529412,-550.340625,14.0,3150.3571428571427,BB,1669068709.3824909,https://www.transparentneucty.sk/#/ucet/SK0809000000005192567775,miestne,Zvolen,,nezávislý kandidát,BB,nezvolený
282,Martina Brisudová,2.0,8.0,1100.0,-942.8,157.20000000000005,550.0,-117.85,1.0,1100.0,BB,1669068709.391121,https://www.transparentneucty.sk/#/ucet/SK4809000000005192823038,miestne,Poltár,,"OĽANO-NOVA-KÚ-ZMENA ZDOLA, SaS, ZA ĽUDÍ, SME RODINA",BB,nezvolený
283,Slavomír Ciglan,7.0,20.0,253.0,-242.08,10.919999999999987,36.142857142857146,-12.104000000000001,1.0,253.0,BB,1669068709.406982,https://ib.vub.sk/pch/transparentne-ucty?iban=SK9302000000004631858853,miestne,Detva,,nezávislý kandidát,BB,nezvolený
